Baseline,SDG Push,JET SDG,Year,indicator,Country/Region
0.0,0.0,0.0,2092,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2093,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2094,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2095,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2096,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2097,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2098,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2099,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2100,PovRateSexDif_25_34,UNSG Eastern Asia
0.237,0.237,0.237,2019,PovRateSexDif_25_34,UNSG Europe and Northern America
0.226,0.226,0.226,2020,PovRateSexDif_25_34,UNSG Europe and Northern America
0.216,0.216,0.216,2021,PovRateSexDif_25_34,UNSG Europe and Northern America
0.196,0.196,0.196,2022,PovRateSexDif_25_34,UNSG Europe and Northern America
0.175,0.175,0.175,2023,PovRateSexDif_25_34,UNSG Europe and Northern America
0.153,0.153,0.153,2024,PovRateSexDif_25_34,UNSG Europe and Northern America
0.13,0.122,0.122,2025,PovRateSexDif_25_34,UNSG Europe and Northern America
0.113,0.103,0.103,2026,PovRateSexDif_25_34,UNSG Europe and Northern America
0.101,0.086,0.086,2027,PovRateSexDif_25_34,UNSG Europe and Northern America
0.09,0.069,0.069,2028,PovRateSexDif_25_34,UNSG Europe and Northern America
0.079,0.057,0.057,2029,PovRateSexDif_25_34,UNSG Europe and Northern America
0.07,0.047,0.047,2030,PovRateSexDif_25_34,UNSG Europe and Northern America
0.064,0.038,0.038,2031,PovRateSexDif_25_34,UNSG Europe and Northern America
0.058,0.03,0.03,2032,PovRateSexDif_25_34,UNSG Europe and Northern America
0.051,0.032,0.032,2033,PovRateSexDif_25_34,UNSG Europe and Northern America
0.044,0.032,0.033,2034,PovRateSexDif_25_34,UNSG Europe and Northern America
0.041,0.031,0.032,2035,PovRateSexDif_25_34,UNSG Europe and Northern America
0.039,0.029,0.03,2036,PovRateSexDif_25_34,UNSG Europe and Northern America
0.037,0.028,0.028,2037,PovRateSexDif_25_34,UNSG Europe and Northern America
0.036,0.027,0.027,2038,PovRateSexDif_25_34,UNSG Europe and Northern America
0.035,0.025,0.026,2039,PovRateSexDif_25_34,UNSG Europe and Northern America
0.032,0.024,0.025,2040,PovRateSexDif_25_34,UNSG Europe and Northern America
0.029,0.023,0.023,2041,PovRateSexDif_25_34,UNSG Europe and Northern America
0.025,0.022,0.022,2042,PovRateSexDif_25_34,UNSG Europe and Northern America
0.021,0.021,0.021,2043,PovRateSexDif_25_34,UNSG Europe and Northern America
0.021,0.019,0.019,2044,PovRateSexDif_25_34,UNSG Europe and Northern America
0.02,0.018,0.018,2045,PovRateSexDif_25_34,UNSG Europe and Northern America
0.019,0.017,0.017,2046,PovRateSexDif_25_34,UNSG Europe and Northern America
0.018,0.016,0.016,2047,PovRateSexDif_25_34,UNSG Europe and Northern America
0.017,0.015,0.015,2048,PovRateSexDif_25_34,UNSG Europe and Northern America
0.016,0.014,0.014,2049,PovRateSexDif_25_34,UNSG Europe and Northern America
0.015,0.014,0.013,2050,PovRateSexDif_25_34,UNSG Europe and Northern America
0.014,0.013,0.013,2051,PovRateSexDif_25_34,UNSG Europe and Northern America
0.013,0.012,0.012,2052,PovRateSexDif_25_34,UNSG Europe and Northern America
